"DATE","WIN1","WIN2","LOSS1","LOSS2","WINSCORE","LOSSSCORE","POINTS"
"20100522","4","112","3","52","21","15","15"
"20100522","70","18","15","48","21","15","13"
"20100522","76","8","103","101","21","18","19"
"20100522","14","6","16","88","21","12","6"
"20100522","70","6","18","14","21","18","19"
"20100522","103","76","8","108","21","17","21"
"20100522","88","15","16","48","21","18","17"
"20100522","52","112","3","4","21","15","21"
"20100522","112","4","3","52","21","19","15"
"20100515","70","15","88","68","21","15","5"
"20100515","70","14","15","16","21","18","9"
"20100515","3","112","52","4","21","16","18"
"20100515","112","55","3","76","21","16","19"
"20100515","103","88","108","68","21","18","13"
"20100515","52","101","4","55","21","16","23"
"20100515","88","14","70","16","21","8","22"
"20100515","112","76","3","101","21","17","19"
"20100515","76","52","4","55","21","19","23"
"20100515","15","108","103","68","22","20","10"
"20100515","15","108","88","14","21","18","13"
"20100515","3","112","52","101","21","19","12"
"20100515","70","16","103","68","21","5","14"
"20100515","70","15","108","16","21","19","14"
"20100515","4","8","55","76","21","19","11"
"20100515","4","112","3","8","21","10","13"
"20100515","70","14","103","15","21","10","18"
"20100515","14","103","68","88","21","9","5"
"20100515","4","112","52","55","21","16","11"
"20100515","108","16","88","68","21","10","6"
"20100515","108","70","16","14","21","13","11"
"20100515","52","55","76","101","21","14","15"
"20100515","4","112","101","76","21","10","8"
"20100515","101","76","3","8","21","15","31"
"20100515","70","108","88","15","21","15","9"
"20100515","88","15","103","68","21","19","18"
"20100515","3","52","8","55","21","16","10"
"20100515","4","112","3","52","21","19","16"
"20100515","14","108","70","16","21","15","13"
"20100515","14","16","68","103","21","10","15"
"20100515","55","8","76","101","21","11","20"
"20100515","108","16","15","70","21","16","30"
"20100515","15","68","103","88","21","15","42"
"20100515","3","112","4","52","21","19","18"
"20100515","101","76","55","8","21","17","20"
"20100515","88","108","103","68","21","12","14"
"20100515","15","16","88","70","21","18","27"
"20100515","3","4","112","52","21","11","19"
"20100508","112","4","3","52","21","18","17"
"20100508","112","52","3","4","21","15","22"
"20100508","76","70","14","16","21","17","11"
"20100508","70","14","76","88","21","16","12"
"20100508","101","112","4","8","21","15","21"
"20100508","101","52","3","8","21","16","23"
"20100508","88","14","70","16","21","16","23"
"20100508","3","112","52","4","21","15","19"
"20100508","70","48","16","76","21","18","17"
"20100508","4","8","112","101","21","13","19"
"20100508","14","76","48","88","21","14","8"
"20100508","14","70","76","16","21","16","13"
"20100508","3","112","4","52","21","15","19"
"20100508","101","52","3","8","21","16","23"
"20100508","88","76","70","103","21","9","35"
"20100508","112","8","4","101","21","16","20"
"20100508","76","88","14","16","22","20","20"
"20100508","3","4","52","101","21","16","12"
"20100508","3","112","52","8","21","10","13"
"20100508","14","70","103","16","21","15","14"
"20100508","14","70","76","88","21","14","12"
"20100508","70","76","103","16","21","15","13"
"20100508","101","112","4","52","21","15","26"
"20100508","101","4","52","3","21","18","25"
"20100508","3","4","112","8","21","18","14"
"20100508","103","14","88","16","21","18","6"
"20100508","103","76","14","70","21","19","18"
"20100508","112","8","3","101","21","6","19"
"20100508","88","70","16","76","21","16","22"
"20100508","3","112","4","101","21","10","14"
"20100508","76","70","14","103","21","19","20"
"20100508","103","16","14","88","21","14","17"
"20100508","112","4","3","8","24","22","13"
"20100501","4","76","3","70","22","20","17"
"20100501","88","70","68","108","21","15","14"
"20100501","88","108","68","70","21","18","13"
"20100501","70","108","106","88","21","9","7"
"20100501","4","52","3","101","21","18","15"
"20100501","52","3","4","76","21","18","17"
"20100501","3","76","52","101","21","12","19"
"20100501","70","108","106","68","21","5","5"
"20100501","70","68","108","88","21","16","32"
"20100501","106","108","88","68","21","12","5"
"20100501","52","3","4","101","21","17","17"
"20100501","70","108","68","106","21","16","5"
"20100501","70","106","108","88","21","16","19"
"20100501","4","101","52","76","21","16","16"
"20100501","3","76","4","101","21","18","23"
"20100501","70","106","88","68","21","16","5"
"20100501","108","106","70","68","21","19","11"
"20100501","3","52","4","76","21","15","17"
"20100501","3","8","52","101","21","15","18"
"20100501","70","88","108","68","21","17","14"
"20100501","52","76","4","8","21","16","26"
"20100501","108","68","106","88","21","9","16"
"20100501","3","4","76","101","21","9","9"
"20100501","108","88","70","106","21","18","21"
"20100501","4","52","3","8","21","12","15"
"20100501","70","68","108","88","21","19","32"
"20100501","3","101","52","76","22","20","17"
"20100501","68","70","88","106","21","7","17"
"20100501","70","88","108","106","21","17","23"
"20100501","8","52","4","76","21","16","23"
"20100501","108","88","68","106","21","15","6"
"20100501","3","8","101","52","21","16","18"
"20100501","88","108","70","106","21","18","21"
"20100424","15","108","76","68","21","18","11"
"20100424","8","108","15","88","21","8","8"
"20100424","4","3","52","55","21","17","12"
"20100424","3","101","55","70","21","14","12"
"20100424","4","52","70","101","21","15","9"
"20100424","8","88","76","68","21","15","14"
"20100424","15","108","76","88","21","13","16"
"20100424","4","70","3","101","21","15","19"
"20100424","15","8","14","68","21","18","9"
"20100424","4","55","52","76","21","16","17"
"20100424","8","14","88","108","21","10","12"
"20100424","8","108","15","68","21","9","5"
"20100424","52","3","70","101","21","12","10"
"20100424","4","3","55","76","21","14","9"
"20100424","8","14","88","15","21","19","8"
"20100424","4","101","52","70","21","12","16"
"20100424","3","76","101","55","21","18","14"
"20100424","88","108","14","68","21","19","13"
"20100424","52","70","4","55","21","16","25"
"20100424","101","3","76","52","22","20","19"
"20100424","8","15","14","108","21","17","24"
"20100424","8","68","88","15","21","18","20"
"20100424","3","4","55","70","21","18","8"
"20100424","15","88","108","14","24","22","47"
"20100424","101","4","52","76","21","16","17"
"20100424","8","88","14","68","21","19","12"
"20100424","3","4","55","70","22","20","8"
"20100424","15","108","8","14","21","18","26"
"20100424","15","68","88","108","21","17","47"
"20100424","8","14","15","108","21","8","16"
"20100424","55","52","70","76","21","12","14"
"20100424","101","3","76","52","21","17","19"
"20100424","52","3","55","70","21","18","10"
"20100417","108","76","15","48","22","20","11"
"20100417","108","88","16","68","21","4","6"
"20100417","4","52","70","55","21","17","10"
"20100417","3","4","52","101","21","18","13"
"20100417","3","76","70","55","21","13","14"
"20100417","15","88","48","14","26","24","38"
"20100417","4","52","76","101","21","18","10"
"20100417","14","16","108","68","21","8","13"
"20100417","3","70","4","55","21","16","24"
"20100417","8","88","15","48","21","17","20"
"20100417","101","52","76","70","21","19","14"
"20100417","108","68","14","16","21","19","32"
"20100417","3","52","4","55","21","16","18"
"20100417","88","48","8","15","21","17","41"
"20100417","4","101","76","70","21","15","12"
"20100417","108","16","14","68","21","18","13"
"20100417","101","3","52","55","21","18","19"
"20100417","8","16","48","88","21","16","13"
"20100417","4","76","3","70","21","16","17"
"20100417","8","14","108","68","22","20","8"
"20100417","52","55","76","101","21","17","15"
"20100417","52","4","3","70","21","17","13"
"20100417","14","16","48","88","21","14","13"
"20100417","108","8","16","68","21","8","5"
"20100417","4","76","55","101","21","19","13"
"20100417","3","52","4","70","21","14","17"
"20100417","8","48","14","88","24","22","14"
"20100417","52","76","55","101","21","16","15"
"20100417","108","68","16","48","21","15","23"
"20100417","8","14","108","88","21","18","11"
"20100417","88","16","48","68","21","15","18"
"20100417","3","4","70","55","21","16","9"
"20100417","3","101","52","76","21","18","19"
"20100410","88","14","15","16","21","14","17"
"20100410","88","14","108","68","21","16","13"
"20100410","8","48","15","16","21","9","12"
"20100410","101","4","70","76","21","15","12"
"20100410","101","3","76","52","21","18","18"
"20100410","4","70","3","52","21","19","24"
"20100410","70","52","3","4","21","19","33"
"20100410","68","108","8","88","21","18","31"
"20100410","4","14","76","101","21","16","14"
"20100410","48","108","15","16","21","19","12"
"20100410","8","48","88","68","21","7","5"
"20100410","52","76","3","70","21","17","22"
"20100410","8","108","16","15","21","10","10"
"20100410","52","14","3","101","21","17","24"
"20100410","88","108","48","68","21","8","9"
"20100410","3","76","101","70","21","19","14"
"20100410","8","48","108","68","21","10","10"
"20100410","8","15","88","16","21","10","8"
"20100410","68","108","48","15","21","15","34"
"20100410","4","52","14","76","21","15","9"
"20100410","8","108","88","16","21","12","6"
"20100410","4","70","3","101","21","16","19"
"20100410","68","8","15","48","21","9","34"
"20100410","4","76","52","14","21","17","16"
"20100410","8","16","108","88","21","11","19"
"20100410","52","3","70","101","21","10","11"
"20100410","15","48","16","68","21","9","5"
"20100410","4","76","3","14","21","16","18"
"20100410","8","15","108","88","25","23","14"
"20100410","101","76","52","70","21","18","25"
"20100410","15","48","16","68","21","9","5"
"20100410","3","14","4","70","21","10","23"
"20100410","8","48","108","88","21","16","15"
"20100410","52","76","3","101","21","19","23"
"20100410","15","16","68","48","21","15","11"
"20100410","8","16","88","108","21","18","19"
"20100410","3","52","4","70","21","19","17"
"20100403","15","16","14","68","21","17","15"
"20100403","3","4","52","112","21","15","20"
"20100403","4","101","3","70","21","16","18"
"20100403","15","88","76","48","21","18","37"
"20100403","14","108","68","16","21","5","5"
"20100403","14","88","48","15","21","12","22"
"20100403","4","76","3","52","21","16","24"
"20100403","112","76","70","101","21","19","14"
"20100403","108","16","88","68","21","11","5"
"20100403","3","4","52","112","21","18","20"
"20100403","48","108","14","15","23","21","21"
"20100403","52","76","70","101","21","17","16"
"20100403","8","16","88","68","21","7","5"
"20100403","3","4","52","112","21","13","20"
"20100403","14","48","15","108","21","9","20"
"20100403","4","76","70","101","21","18","14"
"20100403","8","68","88","16","21","12","17"
"20100403","3","112","52","4","21","17","19"
"20100403","8","68","14","48","21","18","46"
"20100403","70","112","101","76","21","16","13"
"20100403","16","108","88","15","22","20","15"
"20100403","8","108","68","16","21","10","5"
"20100403","3","112","52","4","21","14","19"
"20100403","3","76","70","101","21","13","16"
"20100403","15","108","14","8","21","17","25"
"20100403","3","112","76","4","23","21","15"
"20100403","4","52","101","70","21","18","11"
"20100403","48","108","15","16","23","21","12"
"20100403","48","16","88","68","28","26","6"
"20100403","3","112","52","76","21","15","13"
"20100403","52","112","101","70","21","14","11"
"20100403","52","112","101","70","21","12","11"
"20100403","8","14","88","68","21","7","5"
"20100403","101","4","70","112","21","19","20"
"20100403","14","108","48","8","21","14","16"
"20100327","70","108","76","16","21","15","13"
"20100327","4","52","3","112","21","8","20"
"20100327","87","112","3","4","21","17","20"
"20100327","15","76","16","70","21","12","16"
"20100327","4","112","3","52","21","16","17"
"20100327","70","76","88","108","21","18","10"
"20100327","3","112","87","52","21","11","18"
"20100327","70","15","76","16","21","18","15"
"20100327","70","76","88","108","21","17","10"
"20100327","4","101","52","87","21","10","23"
"20100327","3","112","4","101","21","14","16"
"20100327","8","16","15","48","21","15","22"
"20100327","52","112","70","87","21","18","14"
"20100327","14","108","68","88","21","13","5"
"20100327","14","8","16","108","21","16","13"
"20100327","3","76","4","101","21","18","24"
"20100327","48","15","88","68","21","15","5"
"20100327","3","52","112","76","21","11","17"
"20100327","8","48","14","15","21","12","22"
"20100327","88","108","16","68","21","13","6"
"20100327","4","70","87","101","22","20","19"
"20100327","88","108","8","48","21","18","28"
"20100327","3","112","4","52","23","21","20"
"20100327","14","68","15","16","21","17","27"
"20100327","48","108","8","88","21","17","15"
"20100327","101","87","76","70","21","17","14"
"20100327","87","112","101","3","21","19","14"
"20100327","48","108","14","16","21","14","17"
"20100327","4","76","52","70","21","18","19"
"20100327","14","8","48","88","21","8","9"
"20100327","8","16","108","68","21","14","11"
"20100327","4","112","87","76","21","19","13"
"20100327","3","101","52","70","21","16","19"
"20100327","8","48","14","88","21","16","16"
"20100320","68","108","16","88","21","13","20"
"20100320","3","52","4","70","21","13","17"
"20100320","52","101","3","76","21","18","19"
"20100320","14","15","16","88","21","10","8"
"20100320","14","15","68","108","21","16","8"
"20100320","4","112","101","70","23","21","11"
"20100320","108","16","15","68","21","11","10"
"20100320","4","52","70","101","21","16","12"
"20100320","52","112","3","76","21","16","14"
"20100320","14","108","48","88","21","14","10"
"20100320","8","16","68","15","21","8","10"
"20100320","3","112","4","76","21","17","15"
"20100320","88","108","14","48","21","15","29"
"20100320","88","108","8","16","21","10","23"
"20100320","52","112","70","101","21","13","11"
"20100320","3","4","52","76","24","22","14"
"20100320","15","48","68","14","21","17","11"
"20100320","4","112","101","70","21","17","11"
"20100320","3","112","52","76","21","8","14"
"20100320","48","108","15","88","21","13","13"
"20100320","4","76","70","101","21","17","15"
"20100320","4","52","3","112","21","17","21"
"20100320","8","14","16","68","21","10","5"
"20100320","8","14","48","108","21","17","16"
"20100320","70","112","101","76","22","20","13"
"20100320","15","16","88","68","21","16","6"
"20100320","8","14","16","15","21","13","11"
"20100320","48","108","88","68","21","18","5"
"20100320","4","3","52","112","21","15","21"
"20100320","101","76","70","3","22","20","27"
"20100320","14","48","8","108","22","20","23"
"20100320","88","16","15","68","22","20","18"
"20100320","101","4","112","76","21","18","20"
"20100320","48","14","88","8","21","14","14"
"20100320","4","112","3","52","21","16","17"
"20100313","76","108","16","71","21","19","8"
"20100313","15","48","16","68","21","8","6"
"20100313","4","52","3","70","21","18","16"
"20100313","3","87","52","4","22","20","19"
"20100313","15","76","108","71","21","13","13"
"20100313","101","112","70","87","21","12","19"
"20100313","8","16","48","68","21","13","9"
"20100313","52","76","3","4","21","19","29"
"20100313","15","108","55","71","21","12","19"
"20100313","70","101","112","87","21","18","36"
"20100313","8","14","48","16","21","17","11"
"20100313","15","76","108","68","21","12","8"
"20100313","8","14","71","48","21","19","11"
"20100313","4","70","55","101","21","18","14"
"20100313","4","55","3","52","21","17","26"
"20100313","15","16","68","76","22","20","16"
"20100313","8","108","14","48","21","12","19"
"20100313","4","52","70","112","21","19","17"
"20100313","15","68","71","16","21","11","27"
"20100313","3","55","101","87","21","18","21"
"20100313","76","108","8","14","21","15","19"
"20100313","4","55","3","52","21","17","26"
"20100313","15","71","68","48","0","22","11"
"20100313","52","112","3","87","21","14","20"
"20100313","8","76","16","108","29","27","12"
"20100313","101","112","87","70","21","19","19"
"20100313","4","55","112","101","23","21","23"
"20100313","14","71","15","48","21","16","21"
"20100313","52","87","3","70","21","16","16"
"20100313","4","87","55","112","21","10","16"
"20100313","8","76","68","108","22","20","7"
"20100313","14","48","16","71","21","7","9"
"20100313","70","112","3","101","21","16","19"
"20100313","8","108","76","68","21","12","10"
"20100313","3","4","87","55","21","18","15"
"20100306","70","15","103","108","21","16","20"
"20100306","3","87","4","101","21","19","16"
"20100306","70","112","52","103","21","15","19"
"20100306","3","112","52","87","21","18","19"
"20100306","88","76","16","68","21","15","6"
"20100306","108","76","8","15","24","22","17"
"20100306","16","88","14","68","21","10","26"
"20100306","4","70","101","103","21","12","15"
"20100306","4","112","3","70","21","11","15"
"20100306","108","76","8","15","21","18","17"
"20100306","108","16","76","88","21","17","22"
"20100306","103","87","101","52","30","28","21"
"20100306","4","112","3","87","21","15","20"
"20100306","108","76","16","48","21","10","11"
"20100306","8","15","68","14","21","12","10"
"20100306","8","14","15","88","21","16","10"
"20100306","101","112","70","4","21","14","19"
"20100306","101","70","52","103","21","19","26"
"20100306","108","16","76","68","21","17","16"
"20100306","87","52","3","4","21","13","21"
"20100306","70","112","52","76","21","16","19"
"20100306","8","14","15","48","21","13","15"
"20100306","88","16","108","68","21","14","22"
"20100306","87","112","3","4","21","15","20"
"20100306","76","52","3","70","21","17","22"
"20100306","8","15","16","48","21","17","13"
"20100306","88","108","15","68","21","11","13"
"20100306","88","16","8","48","21","13","52"
"20100306","3","4","76","70","21","12","10"
"20100306","87","112","3","52","21","19","20"
"20100306","108","68","15","16","21","15","31"
"20100306","70","112","4","76","21","18","19"
"20100306","4","112","87","52","21","17","19"
"20100306","8","48","88","108","21","18","12"
"20100227","3","87","52","112","21","16","20"
"20100227","3","101","4","76","21","10","19"
"20100227","70","103","15","68","21","10","6"
"20100227","70","16","8","108","21","10","23"
"20100227","70","108","8","16","21","14","12"
"20100227","4","112","87","52","23","21","20"
"20100227","70","48","103","108","21","16","21"
"20100227","103","48","15","68","21","18","7"
"20100227","4","52","3","87","21","16","20"
"20100227","3","101","76","112","21","16","19"
"20100227","112","76","52","101","21","17","21"
"20100227","8","16","15","68","21","11","11"
"20100227","103","48","70","16","22","20","16"
"20100227","87","112","3","4","21","18","22"
"20100227","101","4","76","52","21","18","20"
"20100227","103","8","15","68","21","18","7"
"20100227","3","112","87","52","21","19","19"
"20100227","8","70","16","48","21","16","10"
"20100227","70","15","103","68","21","16","10"
"20100227","101","4","112","76","21","13","19"
"20100227","15","8","48","16","21","10","13"
"20100227","52","87","3","76","21","15","16"
"20100227","8","103","70","68","21","11","10"
"20100227","87","112","4","101","21","15","16"
"20100227","101","52","76","3","21","19","20"
"20100227","103","48","15","16","21","15","12"
"20100227","8","48","70","68","21","17","12"
"20100227","87","112","3","4","21","16","22"
"20100227","101","112","4","76","21","13","20"
"20100227","8","70","68","48","21","10","6"
"20100227","87","112","3","4","21","15","22"
"20100227","70","15","103","16","21","15","15"
"20100227","3","4","76","101","21","15","11"
"20100227","8","48","15","68","21","15","9"
"20100220","55","103","15","70","21","13","16"
"20100220","3","76","87","101","22","20","19"
"20100220","8","16","68","108","21","18","14"
"20100220","3","112","52","4","21","18","21"
"20100220","103","70","55","15","21","18","17"
"20100220","8","16","68","108","21","6","14"
"20100220","103","70","8","16","21","16","11"
"20100220","52","87","3","112","21","14","21"
"20100220","52","4","76","101","21","14","10"
"20100220","101","87","76","4","22","20","21"
"20100220","103","70","55","68","22","20","9"
"20100220","55","68","15","108","21","17","34"
"20100220","3","4","87","112","21","15","18"
"20100220","8","15","108","16","21","17","16"
"20100220","103","70","15","8","21","17","14"
"20100220","52","112","76","101","21","14","11"
"20100220","52","3","87","4","21","14","20"
"20100220","55","70","103","108","21","18","18"
"20100220","4","87","52","112","21","13","20"
"20100220","8","16","68","15","21","16","12"
"20100220","76","101","3","55","21","18","28"
"20100220","8","70","16","108","21","10","13"
"20100220","70","15","103","68","21","15","10"
"20100220","101","76","4","87","22","20","37"
"20100220","101","112","76","3","22","20","20"
"20100220","103","70","8","68","21","18","7"
"20100220","8","15","16","108","21","14","16"
"20100220","3","112","52","55","21","11","15"
"20100220","3","76","112","101","21","16","20"
"20100220","70","103","15","16","21","15","10"
"20100220","87","55","4","52","27","25","29"
"20100213","103","108","15","68","21","10","7"
"20100213","15","103","108","68","21","18","9"
"20100213","3","4","76","70","21","18","10"
"20100213","3","101","4","70","21","16","20"
"20100213","15","112","87","68","21","19","12"
"20100213","70","108","103","8","21","10","19"
"20100213","4","101","3","76","21","13","20"
"20100213","3","4","112","87","21","13","17"
"20100213","4","112","76","101","21","13","11"
"20100213","87","76","3","101","21","17","21"
"20100213","70","8","108","15","21","18","17"
"20100213","70","15","103","68","21","15","10"
"20100213","68","103","14","8","23","21","38"
"20100213","112","87","3","4","21","15","23"
"20100213","14","108","70","15","21","12","19"
"20100213","4","76","87","101","21","15","18"
"20100213","103","8","108","68","21","16","9"
"20100213","101","112","76","4","22","20","23"
"20100213","8","15","14","70","24","22","27"
"20100213","87","112","3","4","24","22","23"
"20100213","15","108","103","68","21","19","12"
"20100213","3","101","4","76","21","19","21"
"20100213","14","70","8","108","21","14","16"
"20100213","70","103","15","68","21","15","7"
"20100213","4","87","112","76","21","18","15"
"20100213","3","87","112","101","21","17","15"
"20100213","70","108","8","68","21","15","8"
"20100213","8","103","14","108","21","10","20"
"20100213","87","112","3","4","21","13","23"
"20100213","87","112","76","4","21","19","18"
"20100213","8","108","70","68","21","10","11"
"20100213","8","108","87","68","21","12","18"
"20100213","112","4","3","76","21","6","16"
"20100206","70","48","15","16","21","18","12"
"20100206","4","112","87","76","21","16","15"
"20100206","3","112","4","101","21","17","17"
"20100206","103","108","14","68","21","12","11"
"20100206","87","76","3","14","21","17","21"
"20100206","70","103","108","48","21","15","14"
"20100206","70","16","15","68","21","15","10"
"20100206","108","16","48","103","21","16","29"
"20100206","4","112","101","87","22","20","15"
"20100206","15","108","70","68","21","13","13"
"20100206","3","76","4","14","21","18","20"
"20100206","3","87","112","101","21","8","14"
"20100206","15","48","103","16","21","19","20"
"20100206","70","108","48","68","21","10","8"
"20100206","70","15","103","16","21","15","16"
"20100206","3","101","87","76","21","16","19"
"20100206","112","76","4","14","24","22","22"
"20100206","15","48","108","68","21","17","12"
"20100206","103","48","70","16","21","11","16"
"20100206","112","76","87","101","21","16","21"
"20100206","15","108","68","103","21","19","13"
"20100206","3","76","4","14","21","17","20"
"20100206","70","108","48","16","21","14","12"
"20100206","4","112","3","87","21","13","20"
"20100206","4","112","3","14","21","8","15"
"20100206","103","15","70","68","21","17","12"
"20100206","101","76","112","14","21","17","25"
"20100206","15","108","48","16","21","17","15"
"20100206","103","108","70","68","21","19","11"
"20100206","3","4","87","101","21","12","14"
"20100206","103","16","48","15","21","16","20"
"20100206","4","112","14","76","21","13","11"
"20100206","15","70","108","68","21","18","9"
"20100206","103","48","70","16","21","10","16"
"20100130","15","16","14","70","21","18","43"
"20100130","4","52","3","76","21","15","14"
"20100130","87","101","112","103","21","12","19"
"20100130","8","48","71","108","21","14","16"
"20100130","15","16","48","8","21","18","29"
"20100130","8","16","15","108","21","11","26"
"20100130","4","52","112","101","21","18","13"
"20100130","3","87","103","76","21","15","11"
"20100130","3","112","52","4","21","18","23"
"20100130","14","108","70","71","21","14","15"
"20100130","14","15","16","108","21","16","13"
"20100130","70","48","8","71","21","7","14"
"20100130","87","76","101","103","21","14","15"
"20100130","70","48","14","15","21","18","21"
"20100130","3","112","4","76","21","15","17"
"20100130","8","108","16","71","21","9","10"
"20100130","48","70","8","108","23","21","19"
"20100130","3","112","4","101","21","17","17"
"20100130","14","16","15","71","21","17","15"
"20100130","48","70","14","16","21","12","17"
"20100130","3","76","112","103","23","21","18"
"20100130","103","87","52","76","26","24","23"
"20100130","15","70","8","48","21","13","17"
"20100130","4","112","3","76","21","7","15"
"20100130","4","87","52","101","21","18","17"
"20100130","87","101","52","103","21","16","21"
"20100130","108","16","14","71","21","13","26"
"20100130","70","108","15","16","21","12","11"
"20100130","3","4","52","112","21","18","19"
"20100130","52","87","101","103","21","16","11"
"20100130","87","76","101","103","21","17","15"
"20100130","14","8","48","71","21","15","11"
"20100130","14","8","70","108","21","12","19"
"20100130","48","108","70","16","21","15","18"
"20100130","3","4","52","112","21","16","19"
"20100123","55","76","3","70","21","17","27"
"20100123","15","108","8","16","21","9","16"
"20100123","70","48","15","16","21","14","12"
"20100123","70","48","8","16","21","11","14"
"20100123","52","87","4","112","21","19","20"
"20100123","3","55","52","76","21","16","21"
"20100123","70","108","15","48","21","15","16"
"20100123","4","87","3","112","21","17","20"
"20100123","16","108","70","68","22","20","19"
"20100123","4","76","52","55","21","18","20"
"20100123","8","108","15","48","21","17","18"
"20100123","87","112","3","76","21","14","18"
"20100123","8","16","70","68","21","14","18"
"20100123","108","16","15","48","22","20","26"
"20100123","4","3","87","76","21","17","14"
"20100123","4","112","52","55","21","16","16"
"20100123","70","108","8","68","21","19","10"
"20100123","52","55","103","112","24","22","18"
"20100123","101","48","16","15","21","11","11"
"20100123","70","101","108","48","21","15","12"
"20100123","4","52","3","55","21","9","14"
"20100123","3","87","4","76","21","15","17"
"20100123","87","112","76","103","21","19","13"
"20100123","48","70","101","8","21","15","24"
"20100123","16","108","68","48","21","9","14"
"20100123","52","112","4","87","24","22","20"
"20100123","70","101","108","16","21","18","9"
"20100123","68","101","48","70","21","18","31"
"20100123","3","55","76","103","21","18","15"
"20100123","3","112","52","55","21","13","17"
"20100123","48","108","101","16","23","21","21"
"20100123","87","76","4","103","21","18","22"
"20100123","48","108","55","68","21","14","15"
"20100123","108","48","68","16","21","7","7"
"20100123","4","112","3","87","22","20","19"
"20100116","8","16","68","108","21","7","11"
"20100116","108","16","8","68","21","18","20"
"20100116","108","16","8","48","21","14","37"
"20100116","4","76","3","70","21","18","19"
"20100116","4","76","3","70","21","15","19"
"20100116","4","70","3","76","21","18","20"
"20100116","48","16","108","68","23","21","15"
"20100116","3","112","4","87","21","15","20"
"20100116","108","48","16","68","21","16","5"
"20100116","103","101","76","70","24","22","19"
"20100116","87","112","4","3","21","12","25"
"20100116","48","16","15","68","21","15","15"
"20100116","103","101","76","70","21","18","19"
"20100116","8","116","68","108","21","16","8"
"20100116","4","112","3","87","21","17","20"
"20100116","76","70","101","103","21","17","21"
"20100116","108","48","15","16","21","12","13"
"20100116","68","48","8","116","21","15","50"
"20100116","4","112","76","70","21","12","11"
"20100116","108","15","48","16","21","6","13"
"20100116","15","68","8","116","21","13","51"
"20100116","15","16","108","48","21","19","31"
"20100116","4","76","3","103","21","18","19"
"20100116","48","68","8","116","21","17","50"
"20100116","70","112","76","87","21","19","21"
"20100116","108","15","8","68","21","13","14"
"20100116","87","103","112","101","21","17","20"
"20100116","3","16","4","48","21","17","27"
"20100116","87","76","70","112","21","17","19"
"20100116","3","16","4","48","21","14","27"
"20100116","68","16","8","116","21","9","90"
"20100109","70","16","108","68","21","16","12"
"20100109","70","15","14","16","21","15","15"
"20100109","3","4","52","87","21","18","19"
"20100109","3","4","87","112","21","19","17"
"20100109","3","4","52","112","22","20","18"
"20100109","70","108","15","68","21","18","7"
"20100109","16","14","70","108","21","18","29"
"20100109","15","14","68","16","21","18","5"
"20100109","52","112","4","87","24","22","20"
"20100109","52","112","3","87","21","15","20"
"20100109","14","70","15","108","21","14","12"
"20100109","87","4","112","3","21","18","20"
"20100109","14","70","16","68","21","18","5"
"20100109","14","70","15","108","21","7","12"
"20100109","70","68","16","48","21","17","19"
"20100109","52","112","3","4","24","22","22"
"20100109","4","112","52","87","21","18","22"
"20100109","70","15","68","108","21","15","9"
"20100109","108","48","16","15","21","17","12"
"20100109","4","14","112","87","24","22","23"
"20100109","3","87","112","52","21","15","20"
"20100109","70","48","15","16","21","11","10"
"20100109","4","87","3","14","21","18","16"
"20100109","15","108","48","68","21","10","11"
"20100109","3","112","87","4","21","16","21"
"20100109","15","108","70","16","21","12","18"
"20100109","15","48","68","108","24","22","11"
"20100109","87","4","3","112","21","11","20"
"20100109","15","16","48","70","21","18","41"
"20100109","112","14","3","4","21","12","31"
"20100109","4","112","87","14","24","22","15"
"20100109","48","70","68","108","21","17","8"
"20091226","3","87","4","52","21","19","22"
"20091226","68","70","16","108","21","16","19"
"20091226","15","108","70","68","21","15","17"
"20091226","15","108","70","16","21","14","21"
"20091226","87","112","3","4","24","22","25"
"20091226","3","4","112","52","21","14","18"
"20091226","15","14","101","68","21","11","14"
"20091226","108","70","14","16","21","17","15"
"20091226","52","87","101","103","21","12","11"
"20091226","15","108","8","68","21","5","16"
"20091226","15","70","14","16","21","19","16"
"20091226","8","108","70","68","21","15","12"
"20091226","52","101","103","112","21","19","16"
"20091226","3","4","52","87","21","14","20"
"20091226","8","14","16","15","21","13","8"
"20091226","101","112","103","4","21","18","23"
"20091226","14","70","68","108","21","18","7"
"20091226","8","14","68","70","21","8","10"
"20091226","70","8","16","108","21","18","9"
"20091226","3","101","103","4","21","14","19"
"20091226","87","112","3","52","21","15","27"
"20091226","14","108","16","8","21","12","15"
"20091226","4","112","52","87","21","16","23"
"20091226","4","112","3","87","21","17","22"
"20091226","112","103","3","101","21","4","24"
"20091226","70","108","14","68","21","16","12"
"20091226","70","108","8","16","21","15","15"
"20091226","112","87","3","4","21","19","25"
"20091226","14","101","70","68","21","18","9"
"20091226","101","8","108","16","21","12","9"
"20091226","4","103","52","112","21","18","25"
"20091226","8","14","70","68","21","13","10"
"20091226","101","108","14","16","24","22","14"
"20091226","8","70","68","101","21","13","11"
"20091226","4","3","112","87","24","22","16"
"20091219","15","16","8","68","21","16","22"
"20091219","55","14","108","15","21","19","11"
"20091219","4","87","103","76","21","17","12"
"20091219","3","101","52","112","21","19","24"
"20091219","3","87","4","76","21","18","16"
"20091219","14","8","16","68","21","12","5"
"20091219","108","8","55","15","21","13","21"
"20091219","52","112","101","103","21","11","12"
